country_name,date,parameter,product,value,unit
Turkey,6/1/2021,Total Imports,Electricity,222.598,GWh
Turkey,6/1/2021,Total Exports,Electricity,324.0685,GWh
Turkey,6/1/2021,Used for pumped storage,Electricity,0,GWh
Turkey,6/1/2021,Distribution Losses,Electricity,2495.0691,GWh
Turkey,6/1/2021,Final Consumption (Calculated),Electricity,23521.5283,GWh
United Kingdom,6/1/2021,Net Electricity Production,Electricity,21348.9082,GWh
United Kingdom,6/1/2021,Net Electricity Production,Nuclear,3683.319,GWh
United Kingdom,6/1/2021,Net Electricity Production,Total Combustible Fuels,12374.7492,GWh
United Kingdom,6/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",249.9667,GWh
United Kingdom,6/1/2021,Net Electricity Production,Oil and Petroleum Products,102.1825,GWh
United Kingdom,6/1/2021,Net Electricity Production,Natural Gas,8475.9268,GWh
United Kingdom,6/1/2021,Net Electricity Production,Combustible Renewables,3160.0718,GWh
United Kingdom,6/1/2021,Net Electricity Production,Other Combustible Non-Renewables,386.6015,GWh
United Kingdom,6/1/2021,Net Electricity Production,Hydro,316.9895,GWh
United Kingdom,6/1/2021,Net Electricity Production,Wind,3385.8593,GWh
United Kingdom,6/1/2021,Net Electricity Production,Solar,1587.5351,GWh
United Kingdom,6/1/2021,Net Electricity Production,Geothermal,0,GWh
United Kingdom,6/1/2021,Net Electricity Production,Other Renewables,0.4559,GWh
United Kingdom,6/1/2021,Net Electricity Production,Not Specified,0,GWh
United Kingdom,6/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",8450.9117,GWh
United Kingdom,6/1/2021,Total Imports,Electricity,2706.1787,GWh
United Kingdom,6/1/2021,Total Exports,Electricity,216.4141,GWh
United Kingdom,6/1/2021,Used for pumped storage,Electricity,186.3812,GWh
United Kingdom,6/1/2021,Distribution Losses,Electricity,1642.0499,GWh
United Kingdom,6/1/2021,Final Consumption (Calculated),Electricity,22010.2416,GWh
United States,6/1/2021,Net Electricity Production,Electricity,380948.2328,GWh
United States,6/1/2021,Net Electricity Production,Nuclear,66038.0345,GWh
United States,6/1/2021,Net Electricity Production,Total Combustible Fuels,245336.2551,GWh
United States,6/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",90985.1841,GWh
United States,6/1/2021,Net Electricity Production,Oil and Petroleum Products,2383.6502,GWh
United States,6/1/2021,Net Electricity Production,Natural Gas,146495.4078,GWh
United States,6/1/2021,Net Electricity Production,Combustible Renewables,4725.6019,GWh
United States,6/1/2021,Net Electricity Production,Other Combustible Non-Renewables,746.4111,GWh
United States,6/1/2021,Net Electricity Production,Hydro,25827.5927,GWh
United States,6/1/2021,Net Electricity Production,Wind,26436.0806,GWh
United States,6/1/2021,Net Electricity Production,Solar,15686.7036,GWh
United States,6/1/2021,Net Electricity Production,Geothermal,1361.3099,GWh
United States,6/1/2021,Net Electricity Production,Other Renewables,0,GWh
United States,6/1/2021,Net Electricity Production,Not Specified,262.2565,GWh
United States,6/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",74037.2886,GWh
United States,6/1/2021,Total Imports,Electricity,4849.6184,GWh
United States,6/1/2021,Total Exports,Electricity,1331.8731,GWh
United States,6/1/2021,Used for pumped storage,Electricity,2436.503,GWh
United States,6/1/2021,Distribution Losses,Electricity,28032.4346,GWh
United States,6/1/2021,Final Consumption (Calculated),Electricity,353997.0405,GWh
Argentina,6/1/2021,Net Electricity Production,Electricity,12885.9549,GWh
Argentina,6/1/2021,Net Electricity Production,Nuclear,1069.5852,GWh
Argentina,6/1/2021,Net Electricity Production,Total Combustible Fuels,9197.2485,GWh
Argentina,6/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",267.954,GWh
Argentina,6/1/2021,Net Electricity Production,Oil and Petroleum Products,1345.1075,GWh
Argentina,6/1/2021,Net Electricity Production,Natural Gas,7380.9826,GWh
Argentina,6/1/2021,Net Electricity Production,Combustible Renewables,203.2043,GWh
Argentina,6/1/2021,Net Electricity Production,Other Combustible Non-Renewables,0,GWh
Argentina,6/1/2021,Net Electricity Production,Hydro,1408.3335,GWh
Argentina,6/1/2021,Net Electricity Production,Wind,1105.7202,GWh
Argentina,6/1/2021,Net Electricity Production,Solar,105.0676,GWh
Argentina,6/1/2021,Net Electricity Production,Geothermal,0,GWh
Argentina,6/1/2021,Net Electricity Production,Other Renewables,0,GWh
Argentina,6/1/2021,Net Electricity Production,Not Specified,0,GWh
Argentina,6/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2822.3256,GWh
Brazil,6/1/2021,Net Electricity Production,Electricity,52601.046,GWh
Brazil,6/1/2021,Net Electricity Production,Nuclear,545.0959,GWh
Brazil,6/1/2021,Net Electricity Production,Total Combustible Fuels,17745.1267,GWh
Brazil,6/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",2171.3524,GWh
Brazil,6/1/2021,Net Electricity Production,Oil and Petroleum Products,2186.3586,GWh
Brazil,6/1/2021,Net Electricity Production,Natural Gas,6921.443,GWh
Brazil,6/1/2021,Net Electricity Production,Combustible Renewables,6297.7709,GWh
Brazil,6/1/2021,Net Electricity Production,Other Combustible Non-Renewables,168.2017,GWh
Brazil,6/1/2021,Net Electricity Production,Hydro,27176.1833,GWh
Brazil,6/1/2021,Net Electricity Production,Wind,5874.3879,GWh
Brazil,6/1/2021,Net Electricity Production,Solar,1260.2523,GWh
Brazil,6/1/2021,Net Electricity Production,Geothermal,0,GWh
Brazil,6/1/2021,Net Electricity Production,Other Renewables,0,GWh
Brazil,6/1/2021,Net Electricity Production,Not Specified,0,GWh
Brazil,6/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",40608.5943,GWh
Bulgaria,6/1/2021,Net Electricity Production,Electricity,2987.089,GWh
Bulgaria,6/1/2021,Net Electricity Production,Nuclear,1410.0212,GWh
Bulgaria,6/1/2021,Net Electricity Production,Total Combustible Fuels,820.319,GWh
Bulgaria,6/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",489.9828,GWh
Bulgaria,6/1/2021,Net Electricity Production,Oil and Petroleum Products,28.9339,GWh
Bulgaria,6/1/2021,Net Electricity Production,Natural Gas,151.0106,GWh
Bulgaria,6/1/2021,Net Electricity Production,Combustible Renewables,150.3917,GWh
Bulgaria,6/1/2021,Net Electricity Production,Other Combustible Non-Renewables,0,GWh
Bulgaria,6/1/2021,Net Electricity Production,Hydro,513.7857,GWh
Bulgaria,6/1/2021,Net Electricity Production,Wind,86.4112,GWh
Bulgaria,6/1/2021,Net Electricity Production,Solar,152.1048,GWh
Bulgaria,6/1/2021,Net Electricity Production,Geothermal,0,GWh
Bulgaria,6/1/2021,Net Electricity Production,Other Renewables,0,GWh
Bulgaria,6/1/2021,Net Electricity Production,Not Specified,4.4471,GWh
Bulgaria,6/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",902.6935,GWh
China,6/1/2021,Net Electricity Production,Electricity,689157.6977,GWh
China,6/1/2021,Net Electricity Production,Nuclear,33726.7396,GWh
China,6/1/2021,Net Electricity Production,Total Combustible Fuels,458140.5454,GWh
China,6/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",424739.1146,GWh
China,6/1/2021,Net Electricity Production,Oil and Petroleum Products,988.6281,GWh
China,6/1/2021,Net Electricity Production,Natural Gas,20250.7233,GWh
China,6/1/2021,Net Electricity Production,Combustible Renewables,11429.5608,GWh
China,6/1/2021,Net Electricity Production,Other Combustible Non-Renewables,732.5187,GWh
China,6/1/2021,Net Electricity Production,Hydro,123506.3871,GWh
China,6/1/2021,Net Electricity Production,Wind,43696.5951,GWh
China,6/1/2021,Net Electricity Production,Solar,30077.0361,GWh
China,6/1/2021,Net Electricity Production,Geothermal,9.4176,GWh
China,6/1/2021,Net Electricity Production,Other Renewables,0.9769,GWh
China,6/1/2021,Net Electricity Production,Not Specified,0,GWh
China,6/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",208719.9735,GWh
Croatia,6/1/2021,Net Electricity Production,Electricity,898.0938,GWh
Croatia,6/1/2021,Net Electricity Production,Nuclear,0,GWh
Croatia,6/1/2021,Net Electricity Production,Total Combustible Fuels,354.211,GWh
Croatia,6/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",138.2121,GWh
Croatia,6/1/2021,Net Electricity Production,Oil and Petroleum Products,0,GWh
Croatia,6/1/2021,Net Electricity Production,Natural Gas,136.2216,GWh
Croatia,6/1/2021,Net Electricity Production,Combustible Renewables,79.7774,GWh
Croatia,6/1/2021,Net Electricity Production,Other Combustible Non-Renewables,0,GWh
Croatia,6/1/2021,Net Electricity Production,Hydro,433.0348,GWh
Croatia,6/1/2021,Net Electricity Production,Wind,85.9685,GWh
Croatia,6/1/2021,Net Electricity Production,Solar,20.8113,GWh
Croatia,6/1/2021,Net Electricity Production,Geothermal,4.0682,GWh
Croatia,6/1/2021,Net Electricity Production,Other Renewables,0,GWh
Croatia,6/1/2021,Net Electricity Production,Not Specified,0,GWh
Croatia,6/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",623.6601,GWh
Cyprus,6/1/2021,Net Electricity Production,Electricity,408.2663,GWh
Cyprus,6/1/2021,Net Electricity Production,Nuclear,0,GWh
Cyprus,6/1/2021,Net Electricity Production,Total Combustible Fuels,340.5156,GWh
Cyprus,6/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Cyprus,6/1/2021,Net Electricity Production,Oil and Petroleum Products,335.606,GWh
Cyprus,6/1/2021,Net Electricity Production,Natural Gas,0,GWh
Cyprus,6/1/2021,Net Electricity Production,Combustible Renewables,4.9096,GWh
Cyprus,6/1/2021,Net Electricity Production,Other Combustible Non-Renewables,0,GWh
Cyprus,6/1/2021,Net Electricity Production,Hydro,0,GWh
Cyprus,6/1/2021,Net Electricity Production,Wind,19.801,GWh
Cyprus,6/1/2021,Net Electricity Production,Solar,47.9496,GWh
Cyprus,6/1/2021,Net Electricity Production,Geothermal,0,GWh
Cyprus,6/1/2021,Net Electricity Production,Other Renewables,0,GWh
Cyprus,6/1/2021,Net Electricity Production,Not Specified,0,GWh
Cyprus,6/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",72.6602,GWh
India,6/1/2021,Net Electricity Production,Electricity,129969.4923,GWh
India,6/1/2021,Net Electricity Production,Nuclear,3658.5928,GWh
India,6/1/2021,Net Electricity Production,Total Combustible Fuels,93239.4484,GWh
India,6/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",85700.0464,GWh
India,6/1/2021,Net Electricity Production,Oil and Petroleum Products,235.3419,GWh
India,6/1/2021,Net Electricity Production,Natural Gas,6085.3977,GWh
India,6/1/2021,Net Electricity Production,Combustible Renewables,1113.3006,GWh
India,6/1/2021,Net Electricity Production,Other Combustible Non-Renewables,105.3617,GWh
India,6/1/2021,Net Electricity Production,Hydro,16626.8451,GWh
India,6/1/2021,Net Electricity Production,Wind,10624.7397,GWh
India,6/1/2021,Net Electricity Production,Solar,5819.8663,GWh
India,6/1/2021,Net Electricity Production,Geothermal,0,GWh
India,6/1/2021,Net Electricity Production,Other Renewables,0,GWh
India,6/1/2021,Net Electricity Production,Not Specified,0,GWh
India,6/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",34184.7517,GWh
Malta,6/1/2021,Net Electricity Production,Electricity,214.5569,GWh
Malta,6/1/2021,Net Electricity Production,Nuclear,0,GWh
Malta,6/1/2021,Net Electricity Production,Total Combustible Fuels,183.4641,GWh
Malta,6/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Malta,6/1/2021,Net Electricity Production,Oil and Petroleum Products,1.515,GWh
Malta,6/1/2021,Net Electricity Production,Natural Gas,181.9491,GWh
Malta,6/1/2021,Net Electricity Production,Combustible Renewables,0,GWh
